STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
VA,AKQ,City of Norfolk,51710,E,se,-76.2711,36.8313
,,,,,,,
,,,,,,,
VA,AKQ,City of Poquoson,51735,E,se,-76.3693,37.1508
,,,,,,,
VA,AKQ,City of Portsmouth,51740,E,se,-76.3548,36.8449
VA,AKQ,City of Newport News,51700,E,se,-76.5189,37.1051
,,,,,,,
VA,AKQ,King and Queen,51097,E,ec,-76.8949,37.7182
VA,AKQ,City of Suffolk,51800,E,se,-76.6417,36.6926
,,,,,,,
VA,AKQ,Prince George,51149,E,sc,-77.2241,37.1866
VA,AKQ,City of Franklin,51620,E,se,-76.9384,36.6827
VA,AKQ,City of Emporia,51595,E,se,-77.5356,36.6952
VA,AKQ,Northampton,51131,E,ee,-75.8995,37.3566
VA,AKQ,Accomack,51001,E,se,-75.6472,37.766
,,,,,,,
VT,BTV,Windsor,50027,E,ss,-72.5855,43.5798
VT,BTV,Lamoille,50015,E,nw,-72.6414,44.6057
VT,BTV,Orange,50017,E,cc,-72.3769,44.0056
VT,ALY,Bennington,50003,E,ss,-73.0929,43.0355
VT,BTV,Orleans,50019,E,ne,-72.2438,44.8288
VT,BTV,Washington,50023,E,cc,-72.6149,44.2734
VT,BTV,Grand Isle,50013,E,nw,-73.2948,44.7968
VT,BTV,Chittenden,50007,E,nw,-73.0809,44.4609
VT,BTV,Addison,50001,E,cc,-73.1407,44.0306
VT,BTV,Rutland,50021,E,ss,-73.0366,43.5801
VT,ALY,Windham,50025,E,ss,-72.7138,42.9906
VT,BTV,Franklin,50011,E,nw,-72.912,44.8574
VT,BTV,Caledonia,50005,E,ne,-72.1022,44.4647
VT,BTV,Essex,50009,E,ne,-71.7364,44.7281
WA,PDT,Klickitat,53039,P,sc,-120.7893,45.8738
WA,OTX,Ferry,53019,P,ne,-118.5165,48.47
WA,PDT,Franklin,53021,P,sc,-118.8989,46.5348
WA,OTX,Pend Oreille,53051,P,ne,-117.274,48.5323
WA,OTX,Stevens,53065,P,ne,-117.8551,48.399
WA,OTX,Whitman,53075,P,ee,-117.523,46.9012
WA,OTX,Garfield,53023,P,se,-117.5452,46.4316
WA,PQR,Skamania,53059,P,sw,-121.9151,46.0227
WA,PDT,Columbia,53013,P,se,-117.9079,46.2976
WA,OTX,Spokane,53063,P,ne,-117.404,47.6206
WA,PQR,Cowlitz,53015,P,sw,-122.6808,46.1933
WA,PQR,Wahkiakum,53069,P,sw,-123.4248,46.2998
WA,OTX,Okanogan,53047,P,nc,-119.7408,48.5487
WA,OTX,Douglas,53017,P,nc,-119.6917,47.7361
WA,OTX,Asotin,53003,P,se,-117.2031,46.1919
WA,PDT,Kittitas,53037,P,cc,-120.6797,47.1242
WA,OTX,Lincoln,53043,P,ee,-118.4188,47.5762
WA,OTX,Grant,53025,P,nc,-119.4518,47.2056
WA,OTX,Chelan,53007,P,nc,-120.6188,47.8691
WA,OTX,Adams,53001,P,ee,-118.5605,46.9834
WA,PDT,Walla Walla,53071,P,se,-118.4784,46.2298
WA,PQR,Clark,53011,P,sw,-122.4826,45.7793
WA,SEW,Kitsap,53035,P,nw,-122.6767,47.611
WA,SEW,Island,53029,P,nw,-122.5486,48.1629
WA,PQR,Pacific,53049,P,sw,-123.6982,46.5549
WA,PDT,Yakima,53077,P,sc,-120.7387,46.4569
WA,SEW,Thurston,53067,P,wc,-122.8314,46.9282
WA,SEW,Lewis,53041,P,wc,-122.3924,46.5777
WA,SEW,Snohomish,53061,P,wc,-121.6966,48.0473
WA,SEW,Whatcom,53073,P,nw,-121.7175,48.8256
WA,SEW,Mason,53045,P,nw,-123.2058,47.3537
WA,SEW,Grays Harbor,53027,P,nw,-123.7726,47.1508
WA,SEW,Skagit,53057,P,nw,-121.7285,48.4794
WA,SEW,Pierce,53053,P,wc,-122.102,47.023
WA,SEW,King,53033,P,wc,-121.8048,47.4902
WA,SEW,Jefferson,53031,P,nw,-123.6002,47.7478
WA,SEW,Clallam,53009,P,nw,-123.9316,48.0491
WA,PDT,Benton,53005,P,sc,-119.5112,46.2398
WA,SEW,San Juan,53055,P,nw,-122.9627,48.5786
WI,MKX,Milwaukee,55079,C,se,-87.9667,43.0071
WI,MKX,Racine,55101,C,se,-88.0551,42.7477
WI,ARX,Adams,55001,C,cc,-89.7706,43.9696
WI,MPX,Barron,55005,C,nw,-91.8484,45.4238
WI,ARX,Buffalo,55011,C,wc,-91.7545,44.3799
WI,DLH,Burnett,55013,C,nw,-92.3675,45.8627
WI,GRB,Calumet,55015,C,ec,-88.218,44.0817
WI,MPX,Chippewa,55017,C,wc,-91.2799,45.0694
WI,ARX,Clark,55019,C,cc,-90.6121,44.7347
WI,MKX,Columbia,55021,C,sc,-89.3338,43.4665
WI,ARX,Crawford,55023,C,sw,-90.931,43.2395
WI,MKX,Dane,55025,C,sc,-89.4183,43.0674
WI,MKX,Dodge,55027,C,se,-88.7075,43.4164
WI,MPX,Dunn,55033,C,wc,-91.8964,44.9466
WI,MPX,Eau Claire,55035,C,wc,-91.2861,44.7268
WI,GRB,Florence,55037,C,ne,-88.3982,45.8484
WI,MKX,Fond du Lac,55039,C,ec,-88.4883,43.7536
WI,GRB,Forest,55041,C,ne,-88.7704,45.6673
WI,ARX,Grant,55043,C,sw,-90.7062,42.8675
WI,MKX,Green,55045,C,sc,-89.6022,42.6799
WI,MKX,Green Lake,55047,C,sc,-89.045,43.8003
WI,MKX,Iowa,55049,C,sc,-90.1354,43.0005
WI,ARX,Jackson,55053,C,wc,-90.8052,44.3191
WI,MKX,Jefferson,55055,C,se,-88.7759,43.0209
WI,ARX,Juneau,55057,C,cc,-90.114,43.9245
WI,ARX,La Crosse,55063,C,wc,-91.1152,43.9065
WI,MKX,Lafayette,55065,C,sc,-90.1317,42.6605
WI,GRB,Langlade,55067,C,nc,-89.0719,45.2624
WI,GRB,Lincoln,55069,C,nc,-89.7346,45.3375
WI,GRB,Marathon,55073,C,cc,-89.759,44.8983
WI,MKX,Marquette,55077,C,sc,-89.3988,43.8196
WI,GRB,Waushara,55137,C,cc,-89.2429,44.1131
WI,GRB,Menominee,55078,C,ne,-88.71,45.0044
WI,ARX,Monroe,55081,C,wc,-90.6179,43.9457
WI,GRB,Oneida,55085,C,nc,-89.5217,45.7056
WI,GRB,Outagamie,55087,C,ne,-88.4649,44.4161
WI,MPX,Pepin,55091,C,wc,-92.0017,44.5829
WI,GRB,Waupaca,55135,C,ne,-88.9648,44.4704
WI,MKX,Waukesha,55133,C,se,-88.3045,43.0181
WI,DLH,Washburn,55129,C,nw,-91.7912,45.8993
WI,MKX,Walworth,55127,C,se,-88.5419,42.6685
WI,GRB,Vilas,55125,C,nc,-89.5148,46.0529
WI,ARX,Vernon,55123,C,sw,-90.8344,43.5939
WI,ARX,Trempealeau,55121,C,wc,-91.3585,44.304
WI,ARX,Taylor,55119,C,nc,-90.5012,45.2115
WI,GRB,Shawano,55115,C,ne,-88.7656,44.7892
WI,DLH,Sawyer,55113,C,nw,-91.1447,45.88
WI,MKX,Sauk,55111,C,sc,-89.9484,43.4268
WI,MPX,St. Croix,55109,C,wc,-92.4528,45.034
WI,MPX,Rusk,55107,C,nw,-91.1331,45.4751
WI,MKX,Rock,55105,C,sc,-89.0716,42.6712
WI,ARX,Richland,55103,C,sw,-90.4295,43.3756
WI,DLH,Price,55099,C,nc,-90.3614,45.6804
WI,GRB,Portage,55097,C,cc,-89.5015,44.476
WI,MPX,Polk,55095,C,nw,-92.4414,45.4614
WI,MPX,Pierce,55093,C,wc,-92.4225,44.7196
WI,GRB,Winnebago,55139,C,ec,-88.6446,44.0689
WI,GRB,Wood,55141,C,cc,-90.0416,44.4553
WI,MKX,Kenosha,55059,C,se,-88.0418,42.5767
WI,MKX,Washington,55131,C,se,-88.2308,43.3684
WI,GRB,Manitowoc,55071,C,ec,-87.8096,44.1198
WI,GRB,Brown,55009,C,ne,-88.0032,44.4537
WI,GRB,Door,55029,C,ne,-87.3173,44.9436
WI,GRB,Kewaunee,55061,C,ne,-87.6154,44.5161
WI,DLH,Douglas,55031,C,nw,-91.9147,46.4309
WI,DLH,Iron,55051,C,nw,-90.242,46.2623
WI,DLH,Bayfield,55007,C,nw,-91.2006,46.5241
WI,DLH,Ashland,55003,C,nw,-90.6781,46.3148
WI,GRB,Marinette,55075,C,ne,-88.0344,45.383
WI,GRB,Oconto,55083,C,ne,-88.2676,45.0255
WI,MKX,Ozaukee,55089,C,se,-87.9515,43.3838
WI,MKX,Sheboygan,55117,C,ec,-87.9454,43.7212
WV,RLX,Raleigh,54081,E,se,-81.2486,37.7714
WV,RLX,Putnam,54079,E,ww,-81.909,38.5086
WV,PBZ,Preston,54077,E,ne,-79.6681,39.4693
WV,RLX,Pocahontas,54075,E,ne,-80.0077,38.3318
WV,RLX,Pleasants,54073,E,nw,-81.1606,39.3709
WV,PBZ,Ohio,54069,E,nn,-80.6189,40.0969
WV,RLX,Nicholas,54067,E,se,-80.7993,38.2917
WV,RNK,Monroe,54063,E,se,-80.5505,37.5604
WV,PBZ,Monongalia,54061,E,nn,-80.0465,39.6303
WV,RLX,Mingo,54059,E,ss,-82.1346,37.7264
WV,RNK,Mercer,54055,E,se,-81.1114,37.4055
WV,RLX,Mason,54053,E,ww,-82.0265,38.7697
WV,PBZ,Marshall,54051,E,nn,-80.6634,39.8606
WV,PBZ,Marion,54049,E,nn,-80.2434,39.51
WV,RLX,McDowell,54047,E,ss,-81.6536,37.3785
WV,RLX,Logan,54045,E,ss,-81.9353,37.8316
WV,RLX,Lincoln,54043,E,cc,-82.0705,38.1753
WV,RLX,Kanawha,54039,E,cc,-81.5281,38.3365
WV,RLX,Jackson,54035,E,nw,-81.6748,38.8344
WV,PBZ,Hancock,54029,E,nn,-80.5739,40.5213
WV,RNK,Greenbrier,54025,E,se,-80.4529,37.9469
WV,RLX,Randolph,54083,E,ne,-79.8758,38.7748
WV,RLX,Gilmer,54021,E,nc,-80.8571,38.9241
WV,RLX,Fayette,54019,E,se,-81.0811,38.0288
WV,RLX,Clay,54015,E,nc,-81.0751,38.4626
WV,RLX,Calhoun,54013,E,nc,-81.1175,38.8445
WV,RLX,Cabell,54011,E,cc,-82.2417,38.4203
WV,PBZ,Brooke,54009,E,nn,-80.5765,40.2733
WV,RLX,Braxton,54007,E,nc,-80.7193,38.6998
WV,RLX,Boone,54005,E,cc,-81.7113,38.0231
WV,PBZ,Wetzel,54103,E,nn,-80.6391,39.6053
WV,RLX,Wirt,54105,E,nw,-81.3786,39.0224
WV,RLX,Wood,54107,E,nw,-81.515,39.2111
WV,RLX,Wyoming,54109,E,ss,-81.5491,37.6096
WV,RLX,Barbour,54001,E,ne,-80.003,39.1329
WV,RLX,Taylor,54091,E,nn,-80.0461,39.336
WV,RLX,Webster,54101,E,ne,-80.4219,38.4947
WV,RLX,Wayne,54099,E,ww,-82.427,38.1461
WV,RLX,Upshur,54097,E,ne,-80.2334,38.8978
WV,RLX,Tyler,54095,E,nn,-80.8849,39.4653
WV,PBZ,Tucker,54093,E,ne,-79.565,39.1136
WV,RNK,Summers,54089,E,se,-80.8586,37.6559
WV,RLX,Roane,54087,E,cc,-81.3483,38.714
WV,RLX,Ritchie,54085,E,nw,-81.0629,39.1783
WV,RLX,Lewis,54041,E,nn,-80.5022,38.9958
WV,RLX,Harrison,54033,E,nn,-80.3798,39.2835
WV,RLX,Doddridge,54017,E,nn,-80.7069,39.2692
WV,LWX,Morgan,54065,E,pa,-78.2578,39.5604
WV,LWX,Jefferson,54037,E,pa,-77.8628,39.3076
WV,LWX,Hardy,54031,E,ee,-78.8579,39.0075
WV,LWX,Berkeley,54003,E,pa,-78.0275,39.4641
WV,LWX,Pendleton,54071,E,ee,-79.3509,38.6808
WV,LWX,Mineral,54057,E,ee,-78.9438,39.4147
WV,LWX,Grant,54023,E,ee,-79.1955,39.1051
WV,LWX,Hampshire,54027,E,ee,-78.6142,39.3171
WY,CYS,Goshen,56015,M,se,-104.3533,42.088
WY,CYS,Niobrara,56027,M,ec,-104.4754,43.0565
WY,SLC,Uinta,56041,M,sw,-110.5476,41.2876
WY,RIW,Fremont,56013,M,cc,-108.6304,43.0405
WY,RIW,Sweetwater,56037,M,sc,-108.8794,41.6595
WY,RIW,Natrona,56025,M,cc,-106.7985,42.9622
WY,RIW,Lincoln,56023,M,wc,-110.6556,42.2624
WY,RIW,Teton,56039,M,nw,-110.5901,43.9337
WY,RIW,Sublette,56035,M,wc,-109.9147,42.7669
WY,RIW,Park,56029,M,cc,-109.5886,44.5206
WY,RIW,Hot Springs,56017,M,cc,-108.442,43.7189
WY,RIW,Washakie,56043,M,cc,-107.6829,43.905
WY,RIW,Johnson,56019,M,nc,-106.5846,44.0388
WY,RIW,Big Horn,56003,M,cc,-107.9952,44.5268
WY,UNR,Weston,56045,M,ne,-104.5679,43.8404
WY,UNR,Crook,56011,M,ne,-104.5708,44.5891
WY,CYS,Carbon,56007,M,sc,-106.9306,41.6946
WY,CYS,Albany,56001,M,se,-105.7239,41.6545
WY,CYS,Converse,56009,M,ec,-105.5071,42.9723
WY,UNR,Campbell,56005,M,ne,-105.5488,44.2476
WY,CYS,Laramie,56021,M,se,-104.6896,41.3071
WY,BYZ,Sheridan,56033,M,nc,-106.8795,44.79
WY,CYS,Platte,56031,M,se,-104.9658,42.1331
